# Execution time and date (UTC): Fri Aug  9 12:52:07 2024
# Execution time and date (local): Fri Aug  9 15:52:07 2024
# MPI execution on rank 0 with 2 processes in world
# Reported time measurements are in microseconds
# pretty output format
     msg_size  window_size         runs   recv_index    num_peers receiver_type       id         time     overhead 
            8           128           500             0             1          devx        254 18.847656            0 
            8           128           500             0             1          devx        255 18.814697            0 
            8           128           500             0             1          devx        256 17.886841            0 
            8           128           500             0             1          devx        257 18.897705            0 
            8           128           500             0             1          devx        258 17.344727            0 
            8           128           500             0             1          devx        259 17.793701            0 
            8           128           500             0             1          devx        260 18.057739            0 
            8           128           500             0             1          devx        261 17.892700            0 
            8           128           500             0             1          devx        262 18.970703            0 
            8           128           500             0             1          devx        263 18.674683            0 
            8           128           500             0             1          devx        264 18.120728            0 
            8           128           500             0             1          devx        265 18.399658            0 
            8           128           500             0             1          devx        266 18.762695            0 
            8           128           500             0             1          devx        267 18.016846            0 
            8           128           500             0             1          devx        268 18.657715            0 
            8           128           500             0             1          devx        269 18.662598            0 
            8           128           500             0             1          devx        270 17.172974            0 
            8           128           500             0             1          devx        271 18.359863            0 
            8           128           500             0             1          devx        272 17.836670            0 
            8           128           500             0             1          devx        273 18.845703            0 
            8           128           500             0             1          devx        274 18.836792            0 
            8           128           500             0             1          devx        275 18.221558            0 
            8           128           500             0             1          devx        276 18.031860            0 
            8           128           500             0             1          devx        277 18.658691            0 
            8           128           500             0             1          devx        278 18.043701            0 
            8           128           500             0             1          devx        279 17.223755            0 
            8           128           500             0             1          devx        280 17.151733            0 
            8           128           500             0             1          devx        281 19.058716            0 
            8           128           500             0             1          devx        282 17.993774            0 
            8           128           500             0             1          devx        283 19.138794            0 
            8           128           500             0             1          devx        284 17.979736            0 
            8           128           500             0             1          devx        285 17.304932            0 
            8           128           500             0             1          devx        286 18.885620            0 
            8           128           500             0             1          devx        287 18.844849            0 
            8           128           500             0             1          devx        288 18.029785            0 
            8           128           500             0             1          devx        289 18.209717            0 
            8           128           500             0             1          devx        290 17.789795            0 
            8           128           500             0             1          devx        291 17.049805            0 
            8           128           500             0             1          devx        292 18.507690            0 
            8           128           500             0             1          devx        293 18.609619            0 
            8           128           500             0             1          devx        294 17.248901            0 
            8           128           500             0             1          devx        295 18.171753            0 
            8           128           500             0             1          devx        296 18.672852            0 
            8           128           500             0             1          devx        297 18.490723            0 
            8           128           500             0             1          devx        298 17.960815            0 
            8           128           500             0             1          devx        299 19.119629            0 
            8           128           500             0             1          devx        300 18.127808            0 
            8           128           500             0             1          devx        301 18.136719            0 
            8           128           500             0             1          devx        302 18.953735            0 
            8           128           500             0             1          devx        303 18.913696            0 
            8           128           500             0             1          devx        304 18.870728            0 
            8           128           500             0             1          devx        305 19.136719            0 
            8           128           500             0             1          devx        306 17.832642            0 
            8           128           500             0             1          devx        307 18.597656            0 
            8           128           500             0             1          devx        308 17.837769            0 
            8           128           500             0             1          devx        309 17.760742            0 
            8           128           500             0             1          devx        310 18.032837            0 
            8           128           500             0             1          devx        311 18.681763            0 
            8           128           500             0             1          devx        312 18.736572            0 
            8           128           500             0             1          devx        313 18.609741            0 
            8           128           500             0             1          devx        314 18.029785            0 
            8           128           500             0             1          devx        315 18.815674            0 
            8           128           500             0             1          devx        316 18.037842            0 
            8           128           500             0             1          devx        317 18.716675            0 
            8           128           500             0             1          devx        318 18.954712            0 
            8           128           500             0             1          devx        319 18.564819            0 
            8           128           500             0             1          devx        320 18.402832            0 
            8           128           500             0             1          devx        321 18.756714            0 
            8           128           500             0             1          devx        322 18.181763            0 
            8           128           500             0             1          devx        323 18.019897            0 
            8           128           500             0             1          devx        324 17.320801            0 
            8           128           500             0             1          devx        325 18.713745            0 
            8           128           500             0             1          devx        326 18.986694            0 
            8           128           500             0             1          devx        327 18.292725            0 
            8           128           500             0             1          devx        328 18.708618            0 
            8           128           500             0             1          devx        329 19.117676            0 
            8           128           500             0             1          devx        330 17.830688            0 
            8           128           500             0             1          devx        331 18.660645            0 
            8           128           500             0             1          devx        332 17.732788            0 
            8           128           500             0             1          devx        333 18.915649            0 
            8           128           500             0             1          devx        334 18.672607            0 
            8           128           500             0             1          devx        335 18.263794            0 
            8           128           500             0             1          devx        336 18.980713            0 
            8           128           500             0             1          devx        337 19.108643            0 
            8           128           500             0             1          devx        338 18.018799            0 
            8           128           500             0             1          devx        339 17.248779            0 
            8           128           500             0             1          devx        340 18.909668            0 
            8           128           500             0             1          devx        341 19.091675            0 
            8           128           500             0             1          devx        342 17.824829            0 
            8           128           500             0             1          devx        343 19.051636            0 
            8           128           500             0             1          devx        344 17.097778            0 
            8           128           500             0             1          devx        345 18.544800            0 
            8           128           500             0             1          devx        346 17.943848            0 
            8           128           500             0             1          devx        347 17.788818            0 
            8           128           500             0             1          devx        348 17.740723            0 
            8           128           500             0             1          devx        349 18.149780            0 
            8           128           500             0             1          devx        350 18.610718            0 
            8           128           500             0             1          devx        351 18.093750            0 
            8           128           500             0             1          devx        352 18.758667            0 
            8           128           500             0             1          devx        353 19.056763            0 
            8           128           500             0             1          devx        354 17.823853            0 
            8           128           500             0             1          devx        355 17.921753            0 
            8           128           500             0             1          devx        356 18.067627            0 
            8           128           500             0             1          devx        357 18.462646            0 
            8           128           500             0             1          devx        358 18.803589            0 
            8           128           500             0             1          devx        359 18.853638            0 
            8           128           500             0             1          devx        360 17.558838            0 
            8           128           500             0             1          devx        361 18.296753            0 
            8           128           500             0             1          devx        362 17.764648            0 
            8           128           500             0             1          devx        363 17.820801            0 
            8           128           500             0             1          devx        364 17.692871            0 
            8           128           500             0             1          devx        365 17.827637            0 
            8           128           500             0             1          devx        366 18.280762            0 
            8           128           500             0             1          devx        367 19.598633            0 
            8           128           500             0             1          devx        368 18.148804            0 
            8           128           500             0             1          devx        369 19.103760            0 
            8           128           500             0             1          devx        370 17.914795            0 
            8           128           500             0             1          devx        371 18.013672            0 
            8           128           500             0             1          devx        372 17.970825            0 
            8           128           500             0             1          devx        373 17.868774            0 
            8           128           500             0             1          devx        374 18.844727            0 
            8           128           500             0             1          devx        375 18.976562            0 
            8           128           500             0             1          devx        376 18.074707            0 
