# Execution time and date (UTC): Fri Aug  9 12:48:28 2024
# Execution time and date (local): Fri Aug  9 15:48:28 2024
# MPI execution on rank 0 with 2 processes in world
# Reported time measurements are in microseconds
# pretty output format
     msg_size  window_size         runs   recv_index    num_peers receiver_type       id         time     overhead 
            8             1           500             0             1      mpi(ucx)        393 4.614624            0 
            8             1           500             0             1      mpi(ucx)        394 4.495728            0 
            8             1           500             0             1      mpi(ucx)        395 4.558838            0 
            8             1           500             0             1      mpi(ucx)        396 4.592651            0 
            8             1           500             0             1      mpi(ucx)        397 4.511719            0 
            8             1           500             0             1      mpi(ucx)        398 4.583740            0 
            8             1           500             0             1      mpi(ucx)        399 4.616699            0 
            8             1           500             0             1      mpi(ucx)        400 4.623779            0 
            8             1           500             0             1      mpi(ucx)        401 4.599854            0 
            8             1           500             0             1      mpi(ucx)        402 4.554810            0 
            8             1           500             0             1      mpi(ucx)        403 4.547729            0 
            8             1           500             0             1      mpi(ucx)        404 4.593628            0 
            8             1           500             0             1      mpi(ucx)        405 4.562622            0 
            8             1           500             0             1      mpi(ucx)        406 4.538696            0 
            8             1           500             0             1      mpi(ucx)        407 4.661621            0 
            8             1           500             0             1      mpi(ucx)        408 4.626831            0 
            8             1           500             0             1      mpi(ucx)        409 4.657715            0 
            8             1           500             0             1      mpi(ucx)        410 4.527710            0 
            8             1           500             0             1      mpi(ucx)        411 4.640625            0 
            8             1           500             0             1      mpi(ucx)        412 4.609619            0 
            8             1           500             0             1      mpi(ucx)        413 4.631714            0 
            8             1           500             0             1      mpi(ucx)        414 4.444702            0 
            8             1           500             0             1      mpi(ucx)        415 4.605713            0 
            8             1           500             0             1      mpi(ucx)        416 4.591797            0 
            8             1           500             0             1      mpi(ucx)        417 4.567627            0 
            8             1           500             0             1      mpi(ucx)        418 4.555542            0 
            8             1           500             0             1      mpi(ucx)        419 4.651611            0 
            8             1           500             0             1      mpi(ucx)        420 4.616699            0 
            8             1           500             0             1      mpi(ucx)        421 4.571655            0 
            8             1           500             0             1      mpi(ucx)        422 4.501831            0 
            8             1           500             0             1      mpi(ucx)        423 4.570679            0 
            8             1           500             0             1      mpi(ucx)        424 4.599609            0 
            8             1           500             0             1      mpi(ucx)        425 4.561768            0 
            8             1           500             0             1      mpi(ucx)        426 4.612793            0 
            8             1           500             0             1      mpi(ucx)        427 4.640747            0 
            8             1           500             0             1      mpi(ucx)        428 4.647827            0 
            8             1           500             0             1      mpi(ucx)        429 4.627686            0 
            8             1           500             0             1      mpi(ucx)        430 4.554688            0 
            8             1           500             0             1      mpi(ucx)        431 4.532715            0 
            8             1           500             0             1      mpi(ucx)        432 4.505737            0 
            8             1           500             0             1      mpi(ucx)        433 4.572632            0 
            8             1           500             0             1      mpi(ucx)        434 4.609741            0 
            8             1           500             0             1      mpi(ucx)        435 4.618774            0 
            8             1           500             0             1      mpi(ucx)        436 4.536621            0 
            8             1           500             0             1      mpi(ucx)        437 4.615845            0 
            8             1           500             0             1      mpi(ucx)        438 4.599609            0 
            8             1           500             0             1      mpi(ucx)        439 4.553833            0 
            8             1           500             0             1      mpi(ucx)        440 4.519653            0 
            8             1           500             0             1      mpi(ucx)        441 4.612549            0 
            8             1           500             0             1      mpi(ucx)        442 4.751709            0 
            8             1           500             0             1      mpi(ucx)        443 4.557739            0 
            8             1           500             0             1      mpi(ucx)        444 4.520752            0 
            8             1           500             0             1      mpi(ucx)        445 6.534424            0 
            8             1           500             0             1      mpi(ucx)        446 4.761597            0 
            8             1           500             0             1      mpi(ucx)        447 4.616699            0 
