# Execution time and date (UTC): Fri Aug  9 13:51:22 2024
# Execution time and date (local): Fri Aug  9 16:51:22 2024
# MPI execution on rank 0 with 2 processes in world
# Reported time measurements are in microseconds
# pretty output format
     msg_size  window_size         runs   recv_index    num_peers receiver_type       id         time     overhead 
            8             1           500             0             1      mpi(ucx)        365 4.615601            0 
            8             1           500             0             1      mpi(ucx)        366 4.526733            0 
            8             1           500             0             1      mpi(ucx)        367 4.605591            0 
            8             1           500             0             1      mpi(ucx)        368 4.578735            0 
            8             1           500             0             1      mpi(ucx)        369 4.599854            0 
            8             1           500             0             1      mpi(ucx)        370 4.590698            0 
            8             1           500             0             1      mpi(ucx)        371 4.681763            0 
            8             1           500             0             1      mpi(ucx)        372 4.598633            0 
            8             1           500             0             1      mpi(ucx)        373 4.583618            0 
            8             1           500             0             1      mpi(ucx)        374 4.584717            0 
            8             1           500             0             1      mpi(ucx)        375 4.612793            0 
            8             1           500             0             1      mpi(ucx)        376 4.603638            0 
            8             1           500             0             1      mpi(ucx)        377 4.608643            0 
            8             1           500             0             1      mpi(ucx)        378 4.602661            0 
            8             1           500             0             1      mpi(ucx)        379 4.629639            0 
            8             1           500             0             1      mpi(ucx)        380 4.743530            0 
            8             1           500             0             1      mpi(ucx)        381 4.849731            0 
            8             1           500             0             1      mpi(ucx)        382 4.533569            0 
            8             1           500             0             1      mpi(ucx)        383 4.566772            0 
            8             1           500             0             1      mpi(ucx)        384 4.609619            0 
            8             1           500             0             1      mpi(ucx)        385 4.654663            0 
            8             1           500             0             1      mpi(ucx)        386 4.632690            0 
            8             1           500             0             1      mpi(ucx)        387 4.598633            0 
            8             1           500             0             1      mpi(ucx)        388 4.702637            0 
            8             1           500             0             1      mpi(ucx)        389 4.660767            0 
            8             1           500             0             1      mpi(ucx)        390 4.582764            0 
            8             1           500             0             1      mpi(ucx)        391 4.534790            0 
            8             1           500             0             1      mpi(ucx)        392 4.606689            0 
            8             1           500             0             1      mpi(ucx)        393 4.665771            0 
            8             1           500             0             1      mpi(ucx)        394 4.665649            0 
            8             1           500             0             1      mpi(ucx)        395 4.600708            0 
            8             1           500             0             1      mpi(ucx)        396 4.588623            0 
            8             1           500             0             1      mpi(ucx)        397 4.663818            0 
            8             1           500             0             1      mpi(ucx)        398 4.598755            0 
            8             1           500             0             1      mpi(ucx)        399 4.544800            0 
            8             1           500             0             1      mpi(ucx)        400 4.511719            0 
            8             1           500             0             1      mpi(ucx)        401 4.655762            0 
            8             1           500             0             1      mpi(ucx)        402 4.655518            0 
            8             1           500             0             1      mpi(ucx)        403 4.613770            0 
            8             1           500             0             1      mpi(ucx)        404 4.579590            0 
            8             1           500             0             1      mpi(ucx)        405 4.634644            0 
